runname,id,coarse,fine,ndcg
TUTA1-D-C-1B,0028,0.9959,0.6457,0.895525874503
TUTA1-D-C-1B,0029,0.9138,0.7849,0.849299059402
TUTA1-D-C-1B,0030,0.9657,0.7371,0.959474505596
TUTA1-D-C-1B,0031,0.9435,0.9563,0.869231086977
TUTA1-D-C-1B,0032,0.9178,0.74,0.947393098349
TUTA1-D-C-1B,0033,0,0,0.0
TUTA1-D-C-1B,0034,0,0,0.784145760017
TUTA1-D-C-1B,0035,0,0,0.547481244483
TUTA1-D-C-1B,0036,0,0,0.870692975194
TUTA1-D-C-1B,0037,0,0,0.855257663935
TUTA1-D-C-1B,0038,0,0,0.695078891684
TUTA1-D-C-1B,0039,0,0,0.767965066032
TUTA1-D-C-1B,0040,0,0,0.968435064582
TUTA1-D-C-1B,0041,0,0,0.665566119182
TUTA1-D-C-1B,0042,0,0,0.892605522419
TUTA1-D-C-1B,0043,0,0,0.610671816483
TUTA1-D-C-1B,0044,0,0,0.757217694135
TUTA1-D-C-1B,0045,0,0,0.925473093178
TUTA1-D-C-1B,0046,0,0,0.519939232302
TUTA1-D-C-1B,0047,0,0,0.743347402879
TUTA1-D-C-1B,0048,0,0,0.433660589693
TUTA1-D-C-1B,0049,0,0,0.544204951844
TUTA1-D-C-1B,0050,0,0,0.696604167528
